id,name_clean,name_first_last,freq,years,medals_by_year,rank_averages_by_year,percentiles_by_year
960,Ko Aoki,"Aoki, Ko",2,2016;2017,2016:Gold;2017:Honourable Mention,2016:16;2017:84,2016:0.9515151515;2017:0.7620396601
961,Tomochika Arai,"Arai, Tomochika",1,2019,2019:Bronze,2019:108.5,2019:0.6977715877
962,Toshifumi Hara,"Hara, Toshifumi",1,2018,2018:Silver,2018:23,2018:0.9346590909
966,Rikimaru Kurata,"Kurata, Rikimaru",2,2016;2017,2016:Silver;2017:Bronze,2016:49;2017:45,2016:0.8515151515;2017:0.8725212465
967,Naoki Kuroda,"Kuroda, Naoki",3,2017;2018;2019,2017:Silver;2018:Bronze;2019:Gold,2017:45;2018:23;2019:5.5,2017:0.8725212465;2018:0.9346590909;2019:0.9846796657
970,Yuta Takaya,"Takaya, Yuta",3,2016;2017;2018,2016:Bronze;2017:Bronze;2018:Gold,2016:67.5;2017:45;2018:14.5,2016:0.7954545455;2017:0.8725212465;2018:0.9588068182
971,Akihiro Watanabe,"Watanabe, Akihiro",1,2016,2016:Honourable Mention,2016:84,2016:0.7454545455
